imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1382,0.3856,0.4293,0.4526,0.1756,0.0000,0.0000,0.0000,0.0000,0.0438,0.0000,0.1383,0.0000,0.3829,0.0000,0.7580,0.0000,0.4301,0.0000,0.8300,0.0444,0.3000,0.0000,0.1401,0.0000,0.0000,0.1940,0.0000,0.0000,0.4650,0.0000,0.0000,0.1890,0.0000,0.0000,0.2141,0.0000,0.0000,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,6,2,2,4,0,0,1,1,0,0,;0.3018;8;3;204600;2.67;
3LV0310AAZ0POAIRABRDV0CJ4TWKD9.png;0.1545,0.0963,0.1543,0.1355,0.2281,0.0000,0.1839,0.1669,0.1570,0.0462,0.1635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2632,0.0000,0.0000,0.0000,0.1834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,9,2,0,0,0,0,0,0,0,0,;0.1630;7;3;204600;2.33;
3LV0310AAZ5BVL06B1AU1YGZUNKDKM.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1.png;0.0418,0.0788,0.0527,0.0323,0.0162,0.0055,0.0166,0.0166,0.0122,0.0162,0.0154,0.0170,0.0109,0.0160,0.0166,0.0167,0.0144,0.2042,0.0000,0.1662,0.0000,0.3158,0.0000,0.2517,0.0000,0.1742,0.0000,0.2561,0.0000,0.2279,0.0000,0.3148,0.0000,0.2445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;16,3,4,2,0,0,0,0,0,0,0,;0.0981;9;5;341000;4.50;
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2.png;0.0651,0.0427,0.0110,0.0145,0.0127,0.0136,0.0152,0.0139,0.0134,0.0193,0.0160,0.0085,0.0172,0.0116,0.0110,0.0089,0.0114,0.2661,0.0000,0.2306,0.0000,0.2567,0.0000,0.1342,0.0000,0.1833,0.0000,0.1965,0.0000,0.1778,0.0000,0.1096,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;18,5,3,0,0,0,0,0,0,0,0,;0.0773;10;6;409200;5.00;
3LV0310AAZ7UO39UCWLZNYY1B3BDKS.png;0.3699,0.2686,0.0062,0.0000,0.0000,0.0222,0.0000,0.0017,0.0108,0.0000,0.0089,0.0591,0.1274,0.0000,0.1461,0.0777,0.0854,0.5199,0.0000,0.0000,0.0000,0.0336,0.0000,0.0950,0.0000,0.2050,0.2786,0.0000,0.0000,0.2350,0.0000,0.1250,0.0000,0.0000,0.0000,0.0496,0.0000,0.0000,0.1070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0627,0.0000,0.0000,0.0315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,4,3,1,0,1,0,0,0,0,0,;0.1273;8;3;204600;4.00;
3LV0310AB0FIJI1LDLADGNAZ3BMKDF.png;0.0000,0.1490,0.3604,0.2135,0.1316,0.1880,0.1503,0.0983,0.2987,0.1732,0.1160,0.2446,0.1900,0.0856,0.0903,0.0000,0.0000,0.5818,0.0000,0.3710,0.0000,0.0000,0.0000,0.2934,0.0000,0.4773,0.6146,0.3932,0.0000,0.3059,0.0000,0.0962,0.0000,0.0000,0.0000,0.2319,0.0000,0.0000,0.3187,0.0660,0.0000,0.1635,0.0000,0.0000,0.0450,0.0000,0.0000,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,0.0000,0.0000,0.0000,0.0887,0.0000,0.0000,0.0000,0.0000,;8,9,6,4,1,1,1,0,0,0,0,;0.2255;12;7;477400;4.33;
3LV0310AB0LE2KPSDVZ5QZ931M3DKU.png;0.2001,0.0484,0.0045,0.0002,0.0000,0.0535,0.0000,0.2644,0.2333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0707,0.0000,0.0608,0.0000,0.0000,0.0000,0.0547,0.0000,0.0185,0.1088,0.0000,0.0000,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,1,2,0,0,0,0,0,0,0,0,;0.0884;4;1;68200;4.00;
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3.png;0.0000,0.2329,0.0000,0.2383,0.3193,0.2902,0.2931,0.2650,0.2605,0.2649,0.2741,0.1801,0.2022,0.1888,0.1878,0.1919,0.2180,0.3717,0.0000,0.2390,0.4129,0.2974,0.0000,0.1526,0.0000,0.1555,0.3819,0.1522,0.0000,0.1313,0.0000,0.1371,0.1194,0.1417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,12,11,3,1,0,0,0,0,0,0,;0.2175;15;9;613800;5.00;
3M6KHLIXGO95W4HFFOS373KMUDHIRT.png;0.0400,0.1729,0.1067,0.0539,0.0515,0.0679,0.0395,0.0351,0.0346,0.0512,0.0394,0.0343,0.0547,0.0506,0.0548,0.0613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;16,1,2,0,0,0,0,0,0,0,0,;0.0762;4;2;136400;2.00;
3ME56J5KH09H8MTADW07EI1HZMYC6P.png;0.1982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0935,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.1000;1;1;68200;1.00;
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO.png;0.1616,0.2537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.1323,0.2094,0.0817,0.0000,0.0031,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1219,0.0000,0.0641,0.0000,0.0000,0.0000,0.0259,0.0000,0.1226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0499,0.0000,0.0000,0.1358,0.0000,0.0000,0.0529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0359,0.0000,0.0000,0.0000,0.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,6,1,0,0,0,0,0,0,0,0,;0.0880;7;2;136400;3.50;
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5.png;0.0000,0.3017,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,1,0,0,0,0,0,0,0,0,;0.1512;1;1;68200;1.00;
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9.png;0.2475,0.0000,0.0244,0.0000,0.0000,0.0145,0.0252,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,3,0,0,0,0,0,0,0,0,;0.1154;3;1;68200;3.00;
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G.png;0.0288,0.0545,0.0291,0.0000,0.0409,0.0302,0.0100,0.0211,0.0183,0.0591,0.0290,0.0330,0.0203,0.0150,0.0449,0.0355,0.0104,0.0457,0.0000,0.1311,0.0000,0.0244,0.0000,0.0165,0.0000,0.0578,0.0246,0.0663,0.0000,0.0416,0.0000,0.0496,0.0073,0.0672,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0257,0.0000,0.0000,0.0249,0.0000,0.0000,0.0227,0.0000,0.0000,0.0338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;28,1,0,0,0,0,0,0,0,0,0,;0.0352;12;7;477400;4.00;
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N.png;0.0252,0.1279,0.0974,0.0605,0.0403,0.0000,0.0000,0.0000,0.0231,0.0000,0.0231,0.0000,0.0219,0.0000,0.0219,0.0518,0.0964,0.0042,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.2420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,1,1,0,0,0,0,0,0,0,0,;0.0524;6;3;204600;3.00;
3MKP0VNPL180YVBEBVOO0GDECBIJRU.png;0.0000,0.0000,0.3516,0.1710,0.0353,0.2023,0.2321,0.2328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,2,4,1,0,0,0,0,0,0,0,;0.2143;5;3;204600;2.50;
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY.png;0.0000,0.1869,0.4442,0.1869,0.4501,0.1114,0.0000,0.0000,0.0189,0.0000,0.0000,0.0000,0.2660,0.0000,0.0000,0.0000,0.0000,0.0664,0.0000,0.0000,0.2950,0.0000,0.0000,0.0000,0.0000,0.1366,0.0658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,4,2,0,2,0,0,0,0,0,0,;0.2026;4;1;68200;4.00;
3MNYFQMXON9G1T2C2HOQSK4JSIPY01.png;0.0000,0.0871,0.0871,0.0216,0.0645,0.0072,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0506;3;3;204600;3.00;
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U.png;0.0067,0.2716,0.1672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,1,0,0,0,0,0,0,0,0,;0.1485;2;2;136400;2.00;
3MQJWSYXOHGDXJ3GAF96UH2KF625OC.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
3MXFP9RGE565H89AY0KXMF94YTQB2U.png;0.2494,0.0712,0.3094,0.1299,0.0000,0.0192,0.0000,0.0329,0.0067,0.0063,0.0129,0.0045,0.0351,0.0000,0.0000,0.0000,0.0000,0.1350,0.0000,0.1350,0.0000,0.2750,0.0000,0.0900,0.0000,0.7050,0.1350,0.0000,0.0000,0.2405,0.0000,0.0000,0.0669,0.0000,0.0000,0.0900,0.0000,0.0000,0.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,4,5,0,0,0,2,0,0,0,0,;0.1640;7;3;204600;3.50;
3MXFP9RGE565SQ20JA2GC60T4U4B22.png;0.0237,0.0000,0.0000,0.1786,0.0522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0849;1;1;68200;1.00;
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL.png;0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,0.0000,0.0484,0.0000,0.0891,0.0000,0.1125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,2,0,0,0,0,0,0,0,0,0,;0.0707;3;1;68200;3.00;
3NAD71TD8V1W7T0ET8V40F6WWDIL2U.png;0.2116,0.2127,0.0000,0.0000,0.0000,0.0000,0.0000,0.2393,0.5476,0.2445,0.2881,0.4998,0.4596,0.4378,0.1807,0.3804,0.2824,0.3164,0.0000,0.2513,0.0000,0.2950,0.0000,0.4776,0.0000,0.2830,0.0000,0.3793,0.0000,0.0071,0.0000,0.0105,0.0450,0.2233,0.0000,0.1185,0.0000,0.0000,0.2558,0.0000,0.0000,0.1643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1776,0.1193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1754,;2,6,11,3,4,1,0,0,0,0,0,;0.2601;12;12;818400;7.00;
3NCF7G1XJIORLK6VK0UD85LOJVCNAC.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0726,0.7597,0.1232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0575,0.0270,0.0000,0.2134,0.0000,0.0237,0.0000,0.2590,0.0000,0.2575,0.0000,0.2771,0.0000,0.3195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1501,0.0000,0.0000,0.1374,0.0000,0.0000,0.1274,0.0000,0.0000,0.1674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,5,4,1,0,0,0,1,0,0,0,;0.1982;6;3;204600;2.00;
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP.png;0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0085;1;1;68200;1.00;
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1.png;0.2056,0.0567,0.0229,0.0057,0.0057,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,0.0000,0.0000,0.0116,0.0000,0.0000,0.0485,0.0000,0.0388,0.0081,0.0403,0.0000,0.0039,0.0000,0.0151,0.0000,0.0025,0.0000,0.0411,0.0000,0.0000,0.0411,0.0000,0.0000,0.0439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;12,1,0,0,0,0,0,0,0,0,0,;0.0342;8;3;204600;2.67;
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2.png;0.0853,0.0212,0.0083,0.0000,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0309;1;1;68200;1.00;
3NE6EBGK47BU93BYGGU8IB2LO7NE35.png;0.1374,0.0130,0.1272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,2,0,0,0,0,0,0,0,0,0,;0.0925;2;1;68200;2.00;
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.4044,0.0000,0.4527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5403,0.0000,0.0000,0.6070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,1,1,2,0,0,0,0,0,;0.4011;4;2;136400;2.00;
3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF.png;0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,0.0110,0.0000,0.0120,0.0000,0.0110,0.0000,0.0000,0.0000,0.0116,0.0000,0.0120,0.0083,0.0067,0.0000,0.0111,0.0000,0.0000,0.0083,0.0000,0.0000,0.0111,0.0000,0.0167,0.0083,0.0000,0.0000,0.0111,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1122,0.0000,0.0000,0.0000,0.0479,0.0000,0.0000,0.0000,0.0000,;10,1,0,0,0,0,0,0,0,0,0,;0.0177;2;2;136400;2.00;
3NJ4SYXGOJNVJBRMT3TGCL1CL9UBNQ.png;0.0000,0.0626,0.4504,0.2199,0.1645,0.2598,0.4497,0.2134,0.0000,0.3385,0.0000,0.1641,0.2166,0.0195,0.0293,0.0000,0.0000,0.0000,0.0000,0.3300,0.1270,0.0000,0.0000,0.3558,0.0000,0.0474,0.0000,0.1021,0.0000,0.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,4,5,3,2,0,0,0,0,0,0,;0.2054;10;7;477400;3.33;
