imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
3R35RPFD8KW5RVQQX9OYA2WSE711PN.png;0.3490,0.2491,0.2170,0.0657,0.3521,0.2326,0.4411,0.0000,0.4763,0.3121,0.7435,0.5984,0.6326,0.7068,0.4411,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2099,0.0000,0.1500,0.0000,0.5990,0.0000,0.5760,0.0000,0.4500,0.0000,0.0000,0.1802,0.0000,0.0000,0.0066,0.0000,0.0000,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.3541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,3,4,4,4,3,2,1,0,0,0,;0.3586;10;7;637000;5.00;
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR.png;0.2664,0.0000,0.0767,0.0436,0.0731,0.0013,0.0859,0.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,1,1,0,0,0,0,0,0,0,;0.1180;2;1;91000;2.00;
3R39EOJX7BI6S1MO8YC8O4DE709FF7.png;0.1410,0.0942,0.2476,0.1995,0.2650,0.0194,0.0745,0.0000,0.0682,0.2286,0.0301,0.0278,0.0760,0.0000,0.1457,0.0000,0.0447,0.0160,0.0000,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.1084,0.0000,0.0000,0.0000,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;12,3,3,0,0,0,0,0,0,0,0,;0.1009;7;4;364000;3.50;
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP.png;0.0754,0.1164,0.1543,0.2420,0.0796,0.1299,0.0740,0.0888,0.0324,0.1014,0.0888,0.0280,0.1028,0.0964,0.0199,0.0078,0.0046,0.0858,0.0000,0.2022,0.0403,0.1543,0.0000,0.0412,0.0000,0.1762,0.0143,0.1561,0.0000,0.0379,0.0000,0.0204,0.0692,0.0101,0.0000,0.0000,0.0000,0.0000,0.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;20,7,1,0,0,0,0,0,0,0,0,;0.0840;14;14;1274000;14.00;
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_1.png;0.0743,0.0000,0.0464,0.0970,0.0896,0.0530,0.0648,0.0422,0.0200,0.0321,0.0507,0.0929,0.0391,0.0000,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0695,0.0000,0.0000,0.1714,0.0000,0.0670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0877,0.0000,0.0000,0.0089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;16,1,0,0,0,0,0,0,0,0,0,;0.0623;9;4;364000;3.00;
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2.png;0.0544,0.0379,0.0458,0.0873,0.0882,0.1197,0.0000,0.1156,0.1441,0.0208,0.1215,0.0442,0.1405,0.0000,0.0000,0.0000,0.0000,0.3121,0.0000,0.0465,0.0000,0.2717,0.0000,0.1146,0.0000,0.2287,0.0986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0946,0.0000,0.0000,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,6,2,1,0,0,0,0,0,0,0,;0.1103;9;5;455000;3.00;
3R7DCNC1NOV5HU26IA2C7R0658YUDF.png;0.3207,0.0886,0.1572,0.1915,0.1455,0.1939,0.1487,0.1794,0.1337,0.1396,0.0046,0.0051,0.2243,0.1165,0.1149,0.1016,0.0690,0.0664,0.0000,0.1357,0.0000,0.0000,0.0000,0.0000,0.0000,0.1507,0.0000,0.0287,0.0000,0.0189,0.0000,0.0222,0.0000,0.0096,0.0000,0.0000,0.0000,0.0000,0.1059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,12,1,1,0,0,0,0,0,0,0,;0.1149;14;12;1092000;7.00;
3R8MKH13HFEBE45LFXZBD3ZAAT6QLU.png;0.1912,0.0324,0.1555,0.1135,0.3867,0.0000,0.1843,0.0000,0.1286,0.0079,0.0129,0.0027,0.0000,0.0000,0.0000,0.0646,0.0000,0.3800,0.0000,0.2942,0.0000,0.4886,0.0000,0.0585,0.0000,0.0000,0.1311,0.0000,0.0000,0.2199,0.0000,0.2991,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0665,0.0000,0.0000,0.0000,;5,6,3,2,1,0,0,0,0,0,0,;0.1610;8;3;273000;4.00;
3R8NDUBSE5C5KWKOVCROU8T8BNKK4W.png;0.1260,0.0686,0.0660,0.0356,0.0686,0.0471,0.0307,0.0405,0.0140,0.0680,0.0430,0.0155,0.1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2341,0.0000,0.0000,0.0000,0.0250,0.0000,0.4460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,0.0984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,2,1,0,1,0,0,0,0,0,0,;0.0892;5;1;91000;5.00;
3R8NDUBSE5CIIDI6K37BBGYS2U64KU.png;0.0000,0.0000,0.0000,0.1440,0.3248,0.3575,0.3215,0.2908,0.3389,0.1622,0.0818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1330,0.0000,0.1135,0.0000,0.0033,0.0000,0.0000,0.0000,0.0507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,4,1,4,0,0,0,0,0,0,0,;0.1806;5;5;455000;5.00;
3R8NDUBSE5CRYRKXR6M9AB02Z7L4K5.png;0.3601,0.3535,0.3017,0.0000,0.0896,0.2124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,2,2,0,0,0,0,0,0,0,;0.2635;3;3;273000;3.00;
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT.png;0.1976,0.3651,0.1429,0.3022,0.0000,0.3221,0.3655,0.3649,0.6456,0.2288,0.1539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,3,2,4,0,0,1,0,0,0,0,;0.3089;5;5;455000;5.00;
3RPY1MM09GJ0DPT9E5P5CCJTRTWMHE.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0208;1;1;91000;1.00;
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX.png;0.2354,0.2062,0.2576,0.3998,0.0464,0.1213,0.1826,0.0835,0.4484,0.0000,0.0000,0.2656,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.3277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,3,3,3,1,0,0,0,0,0,0,;0.2293;7;2;182000;3.50;
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4.png;0.1182,0.4648,0.1704,0.2586,0.4835,0.2825,0.2247,0.2075,0.1183,0.0421,0.0561,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,4,3,0,2,0,0,0,0,0,0,;0.2030;6;6;546000;6.00;
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY.png;0.1236,0.2300,0.2283,0.0453,0.0000,0.0000,0.0000,0.0257,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,2,0,0,0,0,0,0,0,0,;0.0943;3;3;273000;3.00;
3S8DC08I2JZOJ6XAR5ADV2RBM80EJJ.png;0.2485,0.1651,0.0536,0.0519,0.0578,0.0269,0.0377,0.0434,0.0315,0.0552,0.0353,0.0477,0.0477,0.0327,0.0540,0.0357,0.0493,0.0470,0.0000,0.0000,0.0000,0.0975,0.0000,0.0326,0.0000,0.0736,0.0000,0.0482,0.0000,0.0000,0.0000,0.0985,0.0040,0.0326,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,;22,1,1,0,0,0,0,0,0,0,0,;0.0562;6;3;273000;2.00;
3SBA6YTBY276L0SZ55XU5R7VV8FOBP.png;0.0000,0.2176,0.4493,0.2529,0.2211,0.1194,0.0000,0.0000,0.0000,0.0000,0.0697,0.0000,0.0000,0.0000,0.0000,0.0791,0.0253,0.0000,0.0000,0.0000,0.0000,0.0511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,3,0,1,0,0,0,0,0,0,;0.1651;4;4;364000;4.00;
3SFRD5IA5Z34MMJO249XJPJMVUHFBF.png;0.0000,0.2355,0.1911,0.2228,0.2239,0.1233,0.2207,0.0376,0.1193,0.1286,0.1049,0.0795,0.0084,0.2054,0.1618,0.3296,0.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0942,0.0000,0.0078,0.0000,0.0800,0.0000,0.2800,0.0000,0.5350,0.0264,0.0000,0.0000,0.0330,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.1492,0.0000,0.0000,0.3275,0.0000,0.0000,0.0132,;9,7,5,2,0,1,0,0,0,0,0,;0.1472;12;5;455000;4.00;
3SI493PTSWP5AHPBIVTI1I8D7X4ZDI.png;0.1786,0.0999,0.0000,0.0000,0.0000,0.0000,0.0579,0.0598,0.1942,0.0930,0.0475,0.0000,0.0099,0.1860,0.0000,0.0091,0.0000,0.0582,0.0000,0.0857,0.0899,0.0941,0.0000,0.0102,0.0000,0.0077,0.0137,0.1685,0.0000,0.0102,0.0000,0.1509,0.1142,0.0071,0.0000,0.0588,0.0000,0.0000,0.0351,0.0000,0.0000,0.0588,0.0000,0.0000,0.0703,0.0000,0.0000,0.0206,0.0000,0.0000,0.0651,;18,6,0,0,0,0,0,0,0,0,0,;0.0734;11;3;273000;3.67;
3SI493PTSWP6VJGGSL9VZHEJP2GDZ2.png;0.5416,0.3470,0.2793,0.1699,0.2753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,2,1,0,1,0,0,0,0,0,;0.3226;2;2;182000;2.00;
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C.png;0.0000,0.2176,0.4493,0.2529,0.2211,0.1194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0330,0.0791,0.0253,0.0000,0.0000,0.0000,0.0000,0.0511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,1,3,0,1,0,0,0,0,0,0,;0.1468;4;4;364000;4.00;
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6.png;0.0000,0.0000,0.0021,0.0629,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,1,0,0,0,0,0,0,0,;0.1092;1;1;91000;1.00;
3T1550FWLKIS93DC7DPTY5M29UHWXP.png;0.0000,0.2212,0.4653,0.3518,0.2073,0.3113,0.0212,0.2155,0.1548,0.1317,0.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0410,0.0394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,3,2,2,1,0,0,0,0,0,0,;0.1687;6;6;546000;6.00;
3T6HLR4BXW5RX3QYFIC2AVGBFN389Y.png;0.0964,0.1346,0.0642,0.0676,0.0431,0.0956,0.1818,0.0241,0.1664,0.0000,0.0767,0.0844,0.1375,0.0000,0.2061,0.2437,0.0785,0.0650,0.0000,0.0000,0.0778,0.0040,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.1176,0.0000,0.1026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,6,1,0,0,0,0,0,0,0,0,;0.0976;8;2;182000;4.00;
3T6HLR4BXW65EY3SGXC7I8IJLZ589G.png;0.2758,0.0964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2445,0.0000,0.0000,0.0000,0.0329,0.0000,0.0114,0.0000,0.0830,0.0000,0.0898,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,2,0,0,0,0,0,0,0,0,;0.1058;2;1;91000;2.00;
3T6HLR4BXW65EY3SGXC7I8ILF1889L.png;0.2997,0.0000,0.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0443,0.0347,0.0275,0.0000,0.0281,0.0000,0.2152,0.0000,0.0000,0.0005,0.0000,0.0617,0.0000,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245,0.0000,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,1,2,0,0,0,0,0,0,0,0,;0.0757;3;1;91000;3.00;
3T6UNEUZ5USMH6KL5FCL3O350KM199.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
3T6UNEUZ5USMH6KL5FCL3O350KM199_1.png;0.0959,0.1788,0.0822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0557,0.0274,0.1937,0.0643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1051,0.0000,0.2646,0.0000,0.6198,0.0000,0.4386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,2,1,0,1,0,1,0,0,0,0,;0.1933;4;3;273000;2.00;
3T6UNEUZ5USMH6KL5FCL3O350KM199_2.png;0.1546,0.0000,0.0000,0.0000,0.0000,0.0616,0.0873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.1012;1;1;91000;1.00;
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6.png;0.2057,0.1533,0.0610,0.1503,0.1319,0.2182,0.1671,0.0337,0.1326,0.1077,0.1393,0.1298,0.0786,0.1819,0.1310,0.1509,0.0240,0.0016,0.0000,0.0021,0.0000,0.0008,0.0000,0.0020,0.0000,0.0006,0.0000,0.0049,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,11,1,0,0,0,0,0,0,0,0,;0.0923;13;13;1183000;13.00;
3TFUINTXMP1P2TVK22ZNBIA74UYT95.png;0.1712,0.4145,0.1451,0.1516,0.0000,0.0000,0.2514,0.1929,0.0000,0.0000,0.0355,0.1997,0.0000,0.0000,0.0000,0.0471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,;4,6,1,0,1,0,0,0,0,0,0,;0.1587;5;3;273000;2.50;
3TFUINTXNQRB8MQUNU8RNTUAF5A9TC.png;0.0000,0.0327,0.2546,0.0000,0.2945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.3125,0.0808,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.1678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,2,1,0,0,0,0,0,0,0,;0.1178;4;2;182000;2.00;
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U.png;0.3151,0.1254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,1,0,0,0,0,0,0,0,;0.2203;1;1;91000;1.00;
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W.png;0.0796,0.0520,0.1088,0.0660,0.1488,0.1309,0.1031,0.1670,0.1005,0.0959,0.1504,0.1345,0.1086,0.1334,0.0469,0.0830,0.0244,0.0021,0.0000,0.0267,0.0103,0.0100,0.0000,0.0000,0.0000,0.0248,0.1014,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0778,0.0000,0.0000,0.0000,;20,6,0,0,0,0,0,0,0,0,0,;0.0774;15;13;1183000;7.50;
3TO8OQV8RRE8TSS50K77OY4BTUOOLO.png;0.0819,0.1631,0.1788,0.0942,0.1091,0.0982,0.0979,0.0730,0.0927,0.0861,0.0942,0.0844,0.0942,0.1312,0.0957,0.0734,0.0779,0.0283,0.0000,0.0247,0.0000,0.0410,0.0000,0.0293,0.0000,0.0331,0.0000,0.2706,0.0000,0.1057,0.0000,0.0283,0.0000,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;23,3,1,0,0,0,0,0,0,0,0,;0.0886;13;11;1001000;6.50;
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8.png;0.0000,0.1724,0.2999,0.1821,0.0733,0.1862,0.3016,0.1600,0.2030,0.2255,0.2813,0.2307,0.2660,0.0558,0.1672,0.0000,0.0000,0.2496,0.0000,0.2272,0.1551,0.2392,0.0000,0.2497,0.0000,0.2937,0.1411,0.0842,0.0000,0.0183,0.0000,0.0000,0.1855,0.0000,0.0000,0.1549,0.0000,0.0000,0.1408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,11,11,0,0,0,0,0,0,0,0,;0.1902;12;5;455000;4.00;
3TYSWKZBELVFE846EGCGPUMG5XR7G5.png;0.2234,0.1158,0.6983,0.4028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4316,0.4932,0.3983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.3300,0.0000,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1248,0.0000,0.0000,0.0508,0.0000,0.0000,0.2923,;1,2,2,5,2,0,1,0,0,0,0,;0.3255;8;3;273000;4.00;
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U.png;0.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.1389,0.3809,0.4687,0.1504,0.3559,0.4737,0.3361,0.2368,0.2637,0.0785,0.2368,0.0931,0.0000,0.0633,0.0000,0.0000,0.0000,0.1076,0.0000,0.2126,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1292,;5,4,6,3,2,0,0,0,0,0,0,;0.2238;10;8;728000;5.00;
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G.png;0.0000,0.3733,0.3920,0.3365,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1302,0.0000,0.0000,0.0352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,3,0,0,0,0,0,0,0,;0.1870;3;3;273000;3.00;
3U47UEJKWC6S8AEVXI8SUW72VHPLB6.png;0.0000,0.3463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0874,0.2063,0.0000,0.0000,0.0000,0.1546,0.2089,0.0000,0.0000,0.0000,0.5128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,3,0,1,0,1,0,0,0,0,0,;0.2527;2;1;91000;2.00;
3U47UEJKWC7M32113CRLFBCBUKFBLV.png;0.0000,0.1470,0.4304,0.2118,0.0257,0.1186,0.1857,0.1462,0.0203,0.0398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,4,1,0,1,0,0,0,0,0,0,;0.1473;3;2;182000;1.50;
